formula,target
La0.9 Mn1 Na0.1 O3,0.165097079
Bi0.5 La0.025 Na0.475 O3 V1,0.15848096
Eu0.2 O1.9 Zr0.8,0.309459624
Co2.66 La4 Mg1 Ni16.34,0.378358357
Ag3 Sb0.5 Sn0.5,0.173286795
Ce9 I36 La0.3 O108,0.006361702
Al5.5 Ca7.902 Na1.73 O18 Si0.5,0.112538072
Gd6 Ge2 Mn1 S14,0.060273668
Ba0.7 La0.3 Mg0.4333 Nb0.5667 O3,0.161377866
Al1 B2 Co0.025 Fe1.975,0.027353675
Bi0.1 O3 Yb1.9,0.079406097
Ag6 As7 Cu14,0.148989378
K3.46 O68.3 V40.6,0.077280809
B1 Nb0.051 O4 Ta0.928 Zr0.021,0.050373959
Al0.91 Ca0.88 N2.85 O0.15 Si1.09,0.399079777
In0.8 Mn6 Sn5.2 Zr1,0.180946178
La1 Sb2 Zn0.63,0.181530491
Ba4 Fe1 O30 Ta10,0.030806541
Ba1.5 Cu3 Dy0.75 La0.75 O6.878,0.237488636
H8 Cl4 N2 Pt1,0.739356993
Cu3 La1 O12 Ru2.25 Ti1.75,0.137037608
Ba0.45 Co1 La0.55 O3,0.137627763
B1 Mo0.25 Ti0.75,0.281167572
Cu1.8 S1,1.952623427
Ba8 Fe4.52 O24 Sc0.8 U2.68,0.113458106
K1 Na5 O6 Te1,0.146348916
Ge5 Mg14 O24,0.018885933
Ce1 Ni2.35 Sb1.65,0.541486837
Ga0.93 Mn3.07 N1,0.050727789
H1.16 Al0.24 Ca0.82 F0.72 Fe1.48 K0.33 Mg3.33 Na1.8 O23.28 Si7.76 Ti0.19,0.248899054
Ge2 Hf0.5 Sc0.5,0.23104906
Al0.487 Cr1.483 Fe1.031 O4,0.204181055
Fe1.88 In0.12 O3,0.090787009
Li1 O5.5 Sr2 W1,0.299040635
Li1 Sm1 Sn0.85,0.148318978
B3 Ca1.8 Li1 O9 Sr2.2,0.033755914
In1.94 Mn1.06 S1.6 Se2.4,0.660868226
Al1.9336 Fe0.0755 Mg0.9843 Mn0.0025 O4 Si0.0008 Ti0.0012 Zn0.0009,0.23342792
Ba1 Co0.05 Fe0.85 O2.57 Y0.1,0.382779609
Ca1.022 Fe0.266 Mg0.857 O6 Si1.877,0.102761328
Au1 In0.9 Sb0.1,0.162541487
C24 H98 Gd2 N6 O90 P2 W22,0.022726137
Al12 O48 Rb13.18 Si12,0.308137708
As4 Cu11.14 Fe0.86 S13,0.228314355
Cl4 O7.61 Sb4 Zn3.61,0.048243218
Ni0.9 Si0.1,0.325082973
Fe1.4 O4 Ti0.05 Zn1.3 Zr0.25,0.303114063
Bi1 Br0.5 Cl0.5 O1,0.23104906
Ho1 Th1,0.693147181
F6 K1 La1 Pb1,1.078228948
In3 La0.5 Y0.5,0.173286795
Co3 Mg3 O16 P4,0.157637638
C1 Ba1 O3,0.415888308
Fe1 O12 P3 Rb2 Zr1,0.072962861
Co0.8 Cr2 Ni0.2 O4,0.071486061
Al1 Ni2 Si1,0.34657359
Cu3 P1 S0.71 Se3.29,0.219486828
Li2.15 N1 Ni0.85,0.104367449
C60 Na3,0.660140172
Ba4 Cu1 O27 Ti11,0.061268297
La0.055 O3 Pb0.9175 Ti0.025 Zr0.975,0.091704681
Co1 Sb0.75 Se1.2 Zn0.05,0.511018887
H12 F6 Ga1 N3,0.819173941
Li1 N7 O3 P4 Pr2,0.132314152
B1.375 Ir1,0.278552942
Ba0.14 O4 Pb0.86 S1,0.067493914
H3 Al7.767 B3 F0.57 Mn1.233 Na0.666 O30.43 Si6,0.063645455
Cl0.25 Cr3 Na0.25 O7 Si2,0.027725887
Cl12 I3.5 Rb7 Sn4.25,0.13355017
Cu3 Se0.8 Te3.2 V1,0.250201212
Mo0.56 O5 V1.44,0.169415234
Co0.85 Li1 Mg0.15 O2,0.105677272
B0.087 Ce0.174 Fe1.74,0.46866624
Mg0.2 O3 Pb1 Ti0.6 W0.2,0.190054108
Ce0.5 Pd3 Y0.5,0.173286795
Se1 Te1 U1,0.46209812
B20 Ba2.5 Cl1 O34 Rb4,0.045082743
Ca5 F2 La5 O24 P1 Si5,0.262484521
Ag1 Bi1 Cu2 Pb1 S4,0.139253256
Ca1 Mg0.78 Ni0.22 O6 Si2,0.052690796
Fe2 O8.96 Sr4 Tl0.96,0.188263576
Se7 Yb5,0.057762265
Fe17 N1 Sm2,0.095126795
B2 Co11 Nd3 Ni2,0.310255978
O4 Pb0.75 Sn0.25 Sr2,0.049510513
Al0.7 Cu0.1 Nb1.2,0.254210992
Ba0.78 F2.22 Tm0.22,1.419716285
Pb2.708 S4 Sb1.292 Te1.627,0.163717409
Cr1.2 Mo0.8 O5.8 Sr2,0.223604331
F3.6 O2.4 Ti0.6 Tl1.2 W0.8,0.94910909
Cs1.6 K0.4 Mo3 O17 P3,0.026920467
Ca0.69 Nd0.31 O5 Si1 V1,0.077880374
Ba1 Fe11.7 Ga0.3 O19,0.043840068
B2 Hf0.5 Nb0.5,0.23104906
H1.97 Al2.82 Ca1.8 Cr0.03 F0.03 Fe0.45 K0.01 Mg3.8 Na0.92 O23.97 Si6.1,0.207604799
Li0.2 Te2 Ti1,0.156375757
C1 H24.4 K7.2 N13.2 Ni3,0.136605756
S0.2 Se0.8 Zn1,0.250201212
Au9 Nb11,0.171621574
La3 Li1 O12 Ti4,0.069314718
Fe2.02 Mn0.98 O4,0.014005588
Fe1.5 Mo3 N1 Ni0.5,0.187445048
H3.5 Al6.855 B3 F0.5 Fe2.145 Na0.68 O30.5 Si6,0.08120894
Ga0.28 La2.94 Li6.44 O12 Zr2,0.212408556
Ba11 Bi9 Cu4 O29,0.026156497
Fe14.5 Gd2 Si2.5,0.182407153
H18 Al4 Co1 O19 S1,0.004338712
Ca8.95 Cd0.67 O28 P7 Pb0.88,0.061493073
Ba4 Se10 Sn2,0.010344678
As2 Co1.71 Nd1,0.175769482
Ce1 Co0.8 Mn1.2,0.448674445
Mg100.57 Zn171.43,0.016738483
Gd0.65 Pr0.35,0.647446639
Cu2 Fe1 Nd0.6 O7.06 Sr2 Y0.4,0.234627394
Ba2 Cu1 Hg0.992 O4.039,0.033669349
La4 O17 Sr1 Ti5,0.09193543
Al12 O19 Sr1,0.021660849
Gd0.2 In3 Sm0.8,0.125100606
Al3.976 Fe0.404 Mg1.62 Na0.052 O18 Si5,0.044981834
Fe0.978 Ti0.022,0.105723888
C6 Co1 Fe1 N6 Na0.22,0.049321589
Ca0.8 La0.4 O3 Zr0.8,0.234682818
Mo5 O33 P8 Pb0.5,0.024186458
H1.5 O1.5 Sr1 Ti0.05 V0.95,0.455591357
Cd1 Cr1.92 Sb0.08 Se4,0.047984042
Cr2 Fe1 S3.6 Se0.4,0.185761699
Ca0.67 Cl1.24 Cu2 O4.76 Sr2.33,0.242694573
Fe0.5 Mg1.5 O4 Si1,0.156773255
Se1 U0.9 Y0.1,0.162541487
Ge1 Si1 Th2,0.34657359
Ti0.17 W0.66 Zr0.17,0.876705519
C20 B6 Pr15,0.084407989
Fe12.91 Nd2 Si4.09,0.441021621
Cr5 Rb0.75 Se8,0.040897101
B6 Ni20 Sn1.5 Zr1.5,0.071704881
Li0.725 Mn3.92 Na0.27 O15 Si5,0.036704855
Mn0.6 Ni0.4 Se1,0.336505834
Bi0.5 La0.05 Na0.45 O3 V1,0.171137733
Nb0.436 O3 Rb0.298 W0.564,0.168701254
Al1.48 Be2.7 Cr0.52 Mg0.3 O18 Si6,0.098878271
Hf0.04 Mg0.48 O3 Pb1 W0.48,0.582561397
Ce0.15 Nd1.85 O3,0.106553785
H3.36 Al2 Ca3 O12 Si2.16,0.394951144
Er0.75 Mn2 Pr0.25,0.187445048
Cr1.15 Na0.32 Se2,0.349610289
Ca1 O4 W1,0.11552453
Cr1.9 Li0.1 Mg1 O4,0.056718641
Fe1.2 Mo0.8 O6 Sr2,0.133861969
B4 Si1,0.180438915
Cr0.5 La1 Nb0.167 Ni0.333 O3,0.202326963
H2 F3 Mn0.97 Mo1 Na1 O4,0.011831835
Cr1 La0.9 O3 Sr0.1,0.09004161
As1 Ba0.9 Fe2 P1 Sr0.1,0.342275467
Ce0.85 O1.9 Sr0.05 Y0.1,0.315591965
Co9.9 Ga3.1 Pr1,0.152332526
In0.15 Li1.15 O12 P3 Ti1.85,0.081924091
Fe11 Ho1 Ti1,0.173026198
O3 Pb1 Ti0.42 Zr0.58,0.1360584
H2 Ca1 K2 Mg5 O24 Si8,0.049510513
Al0.5 Ge1.5 Li1.5 O12 P3,0.060792989
C2 Dy2 Fe17,0.090596948
As1 Ni0.64 Pd1.36,0.417912972
Al1.152 Cr0.694 Fe0.45 Mg0.68 Mn0.005 Ni0.005 O4 Si0.001 Ti0.009 V0.004,0.445021589
Gd4.4 N0.8 O11.4 Si3,0.36230308
Bi2.76 O9.14 P2,0.27091117
Na1 O4 Ti0.75 V1.25,0.207107206
Ca0.952 Ce1.048 Mn1 O4,0.197712782
Mo0.9 O5 V1.1,0.19672345
Nb1 O5.75 Rb0.5 U1,0.152179676
Ba1.8 Ir1 O6 Sr0.2 Y1,0.065016595
B1 Fe0.7 Re0.3,0.305432151
Cu0.95 Ge4.48 P2.57,0.601669353
H0.78 As1 Cu1 La1,0.139393641
Bi0.5 Ca0.5 Cu1.5 Fe0.5 O5.87 Sr1.5 Y0.5,0.421106574
Bi2 Se2 Te1,0.380507181
Ba2 Cu3 O6.7 Y1,0.048099551
Co1.65 Sn1.35 Zr6,0.139304324
S0.07 U0.93,0.253638947
F0.5 Li0.5 O2.5 Sr1 W0.5,0.409287809
Al2 Er0.5 Gd0.5,0.23104906
Se1.2 Ta5 Te1.8,0.186283076
Bi1.6 O3.8 Pb0.4 Pt1,0.263950856
Fe0.3 Mn1.7 O7 Sr3,0.070451515
Ce1 O4 Sc1 Sr1,0.198042052
Al1.15 Ba1 Mg0.85,0.454569739
Ag0.89 Cu0.11 Sr1,0.173053127
Co2.18 Li2.82 O6 Sb1,0.039282791
F1 Li1.1 O6 Sr1 Ta1.9 Zr0.1,0.535229884
Bi21.467 Na1.533 O42 V4,0.029124135
Ga0.66 Ge0.34 S8 V4,0.049310421
H31 Li1 Na6 O34 Ta6,0.11552453
B6 Nb0.14 Ni20.87 U1.99,0.031134702
Au1 Cd0.5 Zn0.5,0.34657359
H16 As2 Co2.852 O16,0.016166611
Ba1 Co1 Cu1 O5 Y1,0.154032707
Si1.7 Y1,0.313117843
Ba1 Fe0.27 Ho0.4 O3 U0.33,0.276389239
Ca3.34 Ir1 Mg0.66 O6,0.058154543
B6 Ca0.5 Sm0.5,0.099021026
Bi2 Sb2 Te3,0.396084103
Fe1 O4 Ti0.417 Zn1.5 Zr0.083,0.385843001
Ba2 Cu1.09 Hg0.91 O4.11,0.10055209
Al7.32 Ru4.68 Yb6,0.118932448
K2 Mo0.5 O4 W0.5,0.099021026
As4 Ba2 K4 Sn1,0.17295781
Be1 Cl1.644 I10.356 Zr6,0.18543059
Al1.65 Ca0.65 Na0.35 O8 Si2.35,0.311608206
Cr1 Fe3.12 Nb2.88 Si6,0.13362775
Cl2 O24 P6 Sr9.88 Th0.12,0.015417601
Mn0.5 N0.85 V0.5,0.60316555
Al0.198 La0.265 O3 Pb0.665 Ti0.807,0.264557069
Ca1 Cu3.8 P2,0.095612639
Al1.6 Ga0.4 La1 Pd2,0.200160969
Ba0.4 Co1 Cu2 O2 S2 Sr1.6,0.111200539
Ba0.97318 Bi0.00741 Na0.00741 O3 Ti0.988 Y0.024,0.042834817
H5 B1 Fe14 Nd2,0.164772198
H17 Al2 Fe1 O18 P2,0.121300757
Al1.688 Cr0.057 Mg1.255 O4,0.278154511
Ga40.392 Mo7.396,0.10820786
Se2 Zr1,0.077937899
Al1.606 Cr0.244 Mg1.15 O4,0.281052799
Ca2 Eu8 O26 Si6,0.087171534
Cd1 Cu2 S8 Sn3,0.160667184
Cd0.8 Ge0.87 N1.1 O0.9,0.616639443
I13 O40 Pb2.89 Pr3,0.037179072
Ba0.8 Mg1 O6 Sr1.2 Te1,0.134602333
Ca3 O12 Si3 Y2,0.152893609
Ce0.6875 O1.8438 Y0.3125,0.327391992
La6.76 Nb0.06 O13.85 W1.21,0.265842447
Mn0.5 Nd0.5 O2.71 Sr0.5 Ti0.5,0.470851233
Mg1 Nd0.67 Y0.33,0.318141435
Cu1 O2 Sr0.072,0.117167896
Ba1 O17 P4 V3,0.012025898
Bi0.85 O1.545 Sm0.105 V0.045,1.465019266
C1 H1 Ti2,0.34657359
Fe1.8 Ge1,0.232202124
Ag1 Cu1 Ga1 In1 Te4,0.34657359
Ba2 Cu1 Hg1 O4.04,0.020888576
Ce1.99 F4 S2 Sr1.01,0.493571295
H1 Ba1 F1,0.404378732
In20.95 Nd4 Pt10.05,0.045280274
Mg0.1 Mn0.7 Na0.67 Ni0.2 O2,0.517790807
H30 B1 Cl5 F4 N10 Ru2,0.126736268
Lu4 N2 O7 Si2,0.172216225
Ti0.05 U0.95,0.198515243
Fe1 Ge1 K1 O4,0.198042052
Ba5 Fe1.5 Nb8.5 O30 Sm1,0.182303782
S2 V1.17,0.144808624
Cr1.973 Se8 Ti2.711,0.314673722
Al3.25 Co3.25 Nb6.5,0.399892604
Eu0.8 La0.2 Ni1 O3,0.100080485
Bi3.2 In2.8 Pb4 Se13,0.111727605
Cu2.66 Si1.33 Te3.99,0.318938782
Ca0.33 Fe0.106 La0.67 Mn0.894 O3.05,0.198757916
Cu9.2 Ga7.8 Lu2,0.6173181
In0.4 Mn6 Sn5.6 Tm1,0.076984988
Ce6 Ga3.33 S14,0.054365935
As0.7 Te1.28 Zr0.97,0.277656094
Fe0.5 Li1 S4 Sn1.5,0.160667184
Mn1 Ru1,0.693147181
Bi0.1 Fe1 O3 Sr0.9,0.065016595
B0.55 Ce1 Rh3,0.1512393
Co1 Cr1,0.179469778
As0.3 Ir1 Te1.7,0.281806059
H16 Mg6.5 Nb1,0.029487113
Mo1 S1.5 Te0.5,0.374890096
Na4 O9 P2 V1,0.093476098
S14 Si2 Y6 Zn1,0.060273668
Bi0.43 O1.76 Pr0.57,0.513465542
As32 In22 Sr15,0.02553595
Ga4.89 La3 O14 Ti1.11,0.082694942
Cu3 La0.92 O12 Ru0.25 Ti3.75,0.060668241
Fe1.7 Mn3.3 Si2,0.457882484
Al1.98 Be1 Fe0.02 O4,0.014005588
Ce0.06 O2 Ti0.94,0.075655841
Bi0.32 Li0.24 Na2.08 O24 P6 Pb7.36,0.126071581
Ba1 Ca0.18 Co2 Nd0.82 O5.5,0.049620367
Ca1.92 Fe3.08 O12 Si3,0.098012729
Al8 Ce1 Co1.71 Ni0.27,0.060809033
Cr1 Hf1 K5 Mo6 O24,0.027419257
Ba2 Ca1.82 Cu3 O8.79 Rb0.42 Tl1.76,0.228985216
Ge1.65 Pt0.35 Sm1,0.30915096
C2 N2 Pd1,0.554517744
C1.44 H4.88 Al6 Na8 O30.32 Si6,0.41439996
Cs7.8 Si46,0.012084869
Ba2 Cu3 O6.072 Y1,0.030437582
Na0.8 Ni0.4 O2 Sn0.6,0.308793182
Gd0.25 Ho0.75 Ni1,0.281167572
I2 N7 O1 Pr19 Se16,0.066981362
Al6.4 Ca0.37 Cl2 K0.5 Na6.9 O48 Si17.6,0.185228305
Ag0.29 As1.73 Pb2.956 S18 Sb7.794 Tl1.23,0.176981048
Cr0.5 La0.6 Mn0.5 O4 Sr1.4,0.273553684
H1 Ca5 O13 P3,0.09452007
Ag1 Bi1 S1 Se1,0.693147181
Ag1 Bi1.998 Pb1 S6 Sb0.911,0.13992046
Co0.75 Eu1 O3 Ti0.25,0.112467029
Na1 O3.5 U1,1.062585572
Mo0.9 S2 Ta0.1,0.108360991
Mo28 Nb1.12 Ni26.88,0.22106896
Fe0.99 S4 Yb2,0.458680607
H3 B1 Dy2 Fe14,0.207944154
Al10.088 Ba0.956 Mg0.912 O17,0.114893283
Al1.1 Ca0.1 K0.27 Na0.63 O8 Si2.9,0.248271997
Al5.76 Au7.24 Sr1,0.604230886
Cu0.65 Ga1.35 Ho1,0.417912972
Al8 Ce1 Co1.3 Mn0.7,0.104384835
C25 Er15 Fe8,0.028881133
Au6.09 Sr2 Zn2.91,0.037691255
H5.1 Cs2 Ga6 O27.55 P6,0.014755358
B6 Eu0.6 Tm0.4,0.096144524
Gd3 Ge1 Mn0.5 S7,0.060273668
Al2.96 O22.32 Si8.94,0.502366013
Al0.21 Ca0.896 K0.072 Mg0.887 O6 Si1.935,0.110195546
Cu0.9 Fe2 Ni0.1 O4,0.287901355
Br1 Li6 P1 S4.7 Se0.3,0.089889774
Br1.048 Cu0.948 O10 Sr2 Ta3,0.012024155
Co8 Fe0.5 Ni0.5 S8,0.040773364
Ba0.05 Co1 La0.95 O3,0.039703049
Ce1 O3.82 Zr1,0.046180728
Gd1 In3,0.045113593
Cd1.985 F2 O24 P6 Sr8.015,0.117557829
Cu11.58 S12.84 Sb4,0.083103316
Cl4 Li1.8 Mg1 Na0.2,0.269528112
Co1.02 Fe0.98 Y1,0.461964778
Er0.02 La0.165 Mo0.99 Na0.33 O3.96 Sr0.33 Yb0.15,0.232980234
Nb1 O9 Rb1 Ti3,0.160667184
Ca2.5 Co0.15 Ga1 Mn1.85 O8 Sr0.5,0.167269455
Cr1 La0.625 O3 Sm0.375,0.132312648
Ni0.16 Si1.84 Y1,0.187469967
Ga6.5 Pr2 Pt1.5,0.264625295
Ag50.8 Al55.5 O384 Si136.5,0.279557441
Li0.5 O2 Ti0.8 V0.2,0.341014173
Ir1 Mg1 O5.89 Sr2,0.144217071
Ca0.96 Fe0.038 Mg1.002 O6 Si2,0.032947925
Al2.935 Ni3.065 Y14,0.012025455
H3 Al7 Cu16 Zr6,0.140583786
Mo2.625 Ta0.375 Te4,0.161472926
Mn1 Na0.11 Nd0.89 O3,0.069303067
Eu2 S1 Se1,0.34657359
Al0.648 Ca0.367 Fe0.074 K0.001 Mg0.318 Na0.571 O6 Si1.982 Ti0.005,0.191960256
Hg4.275 Mo15 Se19,0.053443862
Ce0.66 Cu2 Eu1.34 O10 Ru1 Sr2,0.156155978
F2 O24 P6 Pb3 Sr7,0.177629082
O24 P6 Sr1 Zr4,0.001600044
Li1 O12 P3 Sn1.4 Ti0.6,0.067873811
Ca0.4 Cu0.3 La1.6 Ni0.7 O4,0.23023845
Al0.995 Ca0.99 Gd0.805 Mn0.005 O4 Tb0.234,0.27957445
Co0.4 Gd1 Ni1.6,0.333601616
Ba1 O3 Ru0.62 Zn0.38,0.132812825
Ge0.4 Mg2 Si0.6,0.224337222
Bi1 Hf1 Mo6 O24 Tl5,0.016620054
Ga0.8 La0.9 Mg0.2 O2.85 Sr0.1,0.292996109
Fe1.8 O4 Ti0.033 Zn1.1 Zr0.067,0.150829765
Sc0.2 Si2 Y0.8,0.166800808
Gd0.25 Na0.75 Nb0.5 O3 Ti0.5,0.251096465
Al1.607 Cr0.244 Mg1.149 O4,0.280351954
La0.15 Mn1 O3 Sr0.85,0.084541818
H2 Al0.76 Ca1 Fe0.04 K0.02 Mg4.56 Mn1.27 Na0.64 O24 Si7.36 Ti0.01,0.175880918
Co2 Si2 Tb1,0.170385758
Al0.1 Li1 Mn1.9 O4,0.056718641
Co0.5 Nd1 Ni0.5 O3,0.138629436
Cd0.67 Co0.3 In0.03 O1,0.367354274
Bi0.5 Ca0.5 Ir1 O3.39,0.295348086
Fe2 Mn0.55 O4 Zn0.45,0.098305545
Co0.75 Cu2.25 O7 Sr2 Y1,0.512029585
Co0.2 Li0.19 Mg0.66 Mn0.8 Ni0.21 O1.9,1.330245056
Nb1 O7 P1.92,0.033859707
In0.5 K0.5 Mo3 Te3,0.099021026
Cu2 Er0.67 Te2,0.135798423
Al1 Ce1 Ge1,0.46209812
Cd0.305 Pd0.695,0.615041454
Bi0.75 O6 Sb1.25 W1,0.147014053
Ba8 Dy3.2 Fe2.12 O24 U2.68,0.248060439
C1 Al0.56 Ga0.44 V2,0.171542233
As2 Ca1 Cu1.75,0.158640068
Cr0.5 Fe0.5 La0.8 Nd0.2 O3,0.238709921
Pd25 Si4.5 Sn4.5,0.183480136
B41.2 Si1.42 Y1,0.051396618
La1 Mn4 Ni5 Zr2,0.672646063
La0.2 Mn0.4 Ni4.6 Y0.8,0.315708214
Cu0.2 Fe0.8 Nd0.5 O2.96 Sr0.5,0.282593635
H3 Al7.95 B3 F0.34 Li1.05 Na0.58 O30.66 Si6,0.062035064
Mn0.51 Si1 V2.49,0.34191466
Al0.21 B1 Fe0.12 Mg1.33 O4 Ti0.34,0.238568926
K0.039 La0.924 Mn0.963 O3,0.097408108
Al1 Cr1.818 Nb0.182,0.203230249
Ca0.5 Fe1 O12 P3 Sb1,0.009596808
Al0.12 La0.99 Ni4.91,0.459293782
Al1 Ce1 Cu2 Ni2,0.87910014
Nb2 Pd0.881 Se5,0.034741603
Nb2 O6.5 Pb1.5,0.181781747
Co4 Ga9.5 Zn2.5,0.166016032
Cu2 Dy0.667 Se2,0.135885716
C2 Ba3 Si4,0.46209812
Cu0.4 Nd1 Sn2,0.197944608
Co9 Ga8 Zr2,0.503495199
Al0.05 B2 Mg0.95,0.066171748
Fe0.1 Mn0.9 O3 Y1,0.065016595
Cr0.07 Fe1.93 O5 Sr2,0.027603841
Ce0.85 O1.925 Y0.15,0.252748324
Ge1 Hf8 Mo5,0.135895422
Fe0.272 Nb1 S2,0.050978242
Fe1 Na1 O3.8 P0.9,0.14555954
Ni1.0404 Sb0.9996,0.082325563
C3 Al5.5 Co1.5 Mo6,0.486690579
As0.28 Na1 O3 P0.72,0.086905609
C18 H18 Cs6 N18 O21,0.017114745
Ba0.2 Na0.8 Nb0.8 O3 Ti0.13 Zr0.07,0.226058835
Cu0.5 Fe1 Rh1.5 S4,0.25968821
Ba1 Cu3 Nd2 O7.33,0.120226133
Lu2 O7 Ti2,0.16692485
Ag3 K2 S7 Sb3,0.007856558
Al0.5113 Cr1.401 Fe0.403 Mg0.6674 Mn0.005 Ni0.0032 O4 Ti0.0047 V0.003,0.348603516
Ba1.83 Bi0.21 Co0.83 O6 Ru0.99,0.220933338
Ba2 Cu0.5 In1.5 O4.56,0.339391961
Ge2 In1 Se6 Tl1,0.190884861
Bi1 K1 S2,0.34657359
Rh5 V3,0.173286795
Fe1 Se0.025 Te0.975,0.058453425
Ca0.39 Li0.41 O8 V3,0.089378826
Ca2 Fe1.4 Mg0.3 O5 Si0.3,0.153060708
Ba0.6 Cs0.4 Fe2 Se3,0.112168611
O4 Ti1 V1,0.23104906
O7.01 Pr1.98 Zr2.02,0.010172849
Ni1.5 Sn1,0.277258872
Be4 Ca3 K2 Li0.25 Na3.75 O38 Si12 Ti2,0.04325655
As0.16 Mo1 O6 Sb1.84,0.061948749
Ag10 Br2.404 Cl0.596 Te4,0.087763357
Cr5 Te8,0.122785013
Fe0.027 Li0.918 Mg1 O4 P1,0.048320684
Ga1.42 Pd6 Sb1.58,0.209760733
Mo1 Nb1 O4,0.23104906
Ca0.9 La0.1 O3 Ti1,0.065016595
Ba0.9 O3 Sn1 Sr0.1,0.065016595
S4 Tm2.67,0.155853975
Ga3.5 Mn6 Sn2.5 Zr1,0.313525475
Bi1.5 O6.75 Ru2 Zn0.5,0.156930738
B3 Br18 Tb13,0.224250088
Al0.14 Ca0.92 Fe0.41 Mg0.53 O6 Si2,0.125636932
Cu3 Ge1 Li2,0.374890096
Lu0.25 Mn0.75 O3 V1,0.112467029
Ba0.5 O4 Pb0.5 W1,0.11552453
Bi0.75 Fe1 O2.875 Sr0.25,0.222580943
Co1.2 O4 Sn1 Zn0.8,0.269528112
Ca1.7 N8 Sc0.2 Si5,0.068781032
Cu0.533 Mg0.697 Mo6 S8,0.221874195
C3.3 B56.15 Sc4.232 Si0.03,0.041943507
Ni2 Sb1 Te1,0.34657359
Fe0.1 Mn0.9 Nd0.67 O3 Sr0.33,0.191852322
Bi2 Pb1.78 Se9 Sn4.22,0.374748185
Bi0.03 La0.8 Mn0.97 Na0.2 O3,0.127028918
C1.52 Cr3 N0.48,0.158077216
O2.9 Pb0.998 Ti0.964,0.117717451
Al0.1 Nb0.1 O2 Ti0.8,0.21301062
Ba0.3 Mn1 Nd0.7 O3,0.12217286
Ag2 Pb1.914 Pd9 S4,0.020972429
Cu0.06 Mn2.925 O4 Tb0.015,0.05546439
Al0.679 Cr1.062 Fe0.753 Mg0.462 Mn0.007 Ni0.006 O4 Ti0.021 V0.01,0.456685102
H4 Ca0.1 F0.17 Fe4.69 K1.94 Na1.89 O30 Si7.74 Ti1.97,0.10065785
Dy1 Ga7 Mn5,0.627050949
H0.452 Fe1 Na4.548 O9 P2,0.101390455
Al4 Fe0.09 Mg1.91 O18 Si5,0.01265663
Ag2 Fe1 Mn2 O12 V3,0.069314718
La1 Mn0.8 O3 Sc0.2,0.100080485
H1 Al1.36 Ca1.09 Ce0.42 Fe1.13 La0.49 Mg0.05 Mn0.29 O13 Si3 Ti0.17,0.136185756
Ce1 La2 S4,0.272692658
Ni7 Pr4 Si1,0.251180108
Cd0.48 In1.91 Li0.12 Na0.43 O12 P3,0.127332624
La0.2 O1.9 Th0.8,0.309459624
Nd0.091 Pb0.864 Se1,0.247554158
Ni3.08 Sn4,0.039374205
Co0.7 Cu0.3 Zr2,0.203621434
B4 Mn2.1 Ta0.9,0.046440425
Er1 Ge1 Ni1,0.46209812
Bi0.5 In0.5 O4 Ta1,0.11552453
Cd0.7 La1 Sb2,0.16509846
Bi0.5 O4 V1 Y0.5,0.11552453
As1 La0.2 U0.8,0.250201212
Al0.5 Fe2 Nb0.5,0.23104906
Ce0.052 Er0.008 La0.46 Mo1 Na0.49 O3.7,0.344497269
Fe5 O12 Tb2.5 Y0.5,0.067664593
La0.75 Mn2 Y0.25,0.187445048
Ca1 Ge4 Lu2 O12,0.072962861
Al6.3 Na6.8 O32 Si9.7,0.276404876
Cr0.925 Si0.075,0.266384463
Ga0.05 Pb0.95 Te1,0.099257622
Al3.77 Fe4 Ni4 Ti4.23,0.499915858
Fe11.004 Sm1 Ti0.996,0.264033191
Al11.45 Co4.55 U3,0.074430551
Cr0.6 Mn0.4 Te1,0.336505834
Al1.4 Ga1.6 Ni5,0.231452014
Ce0.01 O2 Ti0.99,0.018667178
Al0.23 B2 Ta0.77,0.17975878
Ca0.04 Cr0.03 Fe0.56 Mg0.32 Mn0.05 S1,0.536527856
Ca0.75 Cr0.08 La0.25 Mn0.92 O3,0.168220903
Fe1 Ge4 Sm2,0.198042052
Nb1 Nd0.94 O4 Yb0.06,0.03782792
Cu2 Fe1 O7.6 Sr2 Y1,0.280486193
Fe0.5 Mg0.75 Mn1.25 O4 Sb0.5,0.288039094
Cr0.833 Li1.056 Mn0.111 O2,0.139406177
Cr0.2 Mn0.8 P1,0.250201212
Al0.4 Ni3 V0.6,0.168252917
H0.6 Al2 F1.4 O4.6 Si1,0.254526793
Ba4 Co4 Dy2 O15 Sr2,0.070698097
Al11 Ca1 O19 Ti1,0.07866744
Ag0.95 Gd0.05,0.198515243
C2 Pr3 Si2,0.495105129
Cu2 Gd1 O8 Ru0.99 Sr2 Ti0.01,0.301063187
Ca0.9 Fe0.25 Mg0.71 O6 Si2,0.116109884
Fe1 Se4 V2,0.198042052
Cu0.063 S4 Zr2,0.038783367
Ge1 Ni1 Tb1,0.46209812
K0.48 Li0.04 Mn0.02 Na0.48 Nb0.98 O3,0.186280911
Bi0.485 Fe0.03 La0.03 Na0.485 O3 Ti0.97,0.18836742
La0.23 O3.77 Pb0.51 W1,0.345878957
Er1.87 Mn1 O6.52 Ru1,0.383454686
H2 As0.618 Ba1 Mn9 O26 V5.382,0.045221602
La3 Mg1.386 Zn9.614,0.146876106
Fe0.55 Mn0.45 Pd3,0.172034703
