formula,target
Ag0.8 Se1.9 Sn1.2,2
C1 H4 Lu1 Na1 O7 P2,16
C1 H7 Br3 N2 Pb1,20
F0.83 Mn2.826 O12 Si0.174 Sr5,7
Fe1 N2 Sr2,13
Fe1 Mn2 O6 Re1,6
I4 Nb4 Te17,13
Ag0.67 Ce1 Si1.33,2
Be3 P2,3
Nd2 P4 Rb4 S14,12
F1 O3 P1 Sr1,6
B6 Lu2 Ru1,9
Cu1 In1 O2.66,4
Co0.25 Cu0.5 Se1 Sn0.25,2
Cr0.5 Fe0.5 Lu1 O3,4
Ba0.2 La0.6 Mn1 O3 Sr0.2,3
Al1.25 Mg1.125 Na0.5 Zn2.125,7
H6 Fe1 O9 P3,19
H28 B12 Ca1 O8,20
Bi0.95 Ca0.05 Fe1 O2.975,3
Bi2 Cl2 Fe4 O13 Pb5,12
La0.93 Mn0.5 Ni0.5 O3,6
Ho13 Zn58.711,20
C12 H26 N10 Ni1 Pd1,20
La1 Te1.813,3
Sn3 Tb1,2
Al0.3 Fe2 Nb0.7,3
Gd1 Zn12,4
Eu2 Ga3 Ir1,3
C2 H8 Br6 N1 Re1,7
In1 Pt1 Sc1,4
B6 Co20.82 Ta2.18,5
Cr0.67 O6 Sr1 Te1.33,3
Eu0.0501 La0.1169 O12 P2.833 Pb0.333 Si0.167 Zr2,9
La0.25 Mn1 O3 Sr0.75,3
Bi3 Br0.2 Cu0.8 O3 Se1.8,9
As1 Cl2 Pr3 S5,11
H3 K1 Ni2 O10 Se2,9
Co0.02 Cr0.98 Cu1 O2,3
H12 B2 Ca2 Cu1 O12,15
Mn1 O3 Pr0.52 Sr0.48,4
Bi1 La1 O1 S1.6 Se0.4,5
B12 Mo3.46,3
La0.99 Mn0.32 Ni4.71,4
Fe1 Sb2 Ti5,4
Ba1.86 Fe1.96 Mn1.04 O8 Y1.14,9
Ce10 Cl4 Ga5,7
Al1 Hf1 Ir1,3
Ag0.02 Cu1.98 S3 Si1,6
B6 Ba2 Ca1 O12,5
In2.7 Pt5.3,5
F2 Mg5.81 Na1.87 O22 Si8 Ti0.17,15
Ba2 Cr0.2 Cu2.8 O6.95 Y1,9
Cl4.48 F10.52 Sb3,20
Co1 Cr1 Fe0.6 Ga0.4 O4,3
Ge3 Ho1 Ni0.77,5
Ba0.594 Ca0.18 Nb2 O6 Sr0.226,9
Co0.7 Fe0.3 O2.56 Sr1,3
Cu0.8 O3 Pr1 Zn0.2,4
Ge13 Pt4 Sm3,20
H1 Na1 O8 P2 Zn2,14
Cu9 Pr1 Sn4,3
Cr1.5 Mn1.5 P1,4
Ca0.95 Mn6.05 O12 Si1,8
Ba2 Cr0.228 Cu1 Hg0.706 O4.496,9
Ag1 Al1 S2,3
B1 Fe14 Sm2,9
Al1.9 Fe1.05 Mg0.05 O4,3
H2 Al1 F9 O1 Pb3,16
H11 Al2 O13 P3,20
Fe2 O6.69 Sr3,6
Fe1 Mo1 N0.48 O5.52 Sr1.93,5
C1 Ba4 Ca1 Cu2 O9,9
Eu3 S9 Sb4,16
Cs2 O12 Se4 Zn3,20
Nb2 P1 Rb1 S10,14
Al1.614 Ca3 Fe1.386 O12 Sb1.362 Ti0.638,4
Ba1 Ga1 O7 Sc1 Zn3,7
Mg1 Si1 Sr1,3
Mg1.086 N2 Sn0.916,2
H37 Na1 O57 Si1 W12,20
Ba3 Hg10 Zn1,7
Cd2 O7 P1 V1,6
Ni1 Pr3,3
Co0.87 Ni0.13 Sb0.85 Sn0.15 Ti1,3
Gd3 In5,5
O8 P2 Rb1 V1,12
Cu2 O3 Sr1,4
Au1 Ge2 In3 Yb3,4
S4 Sm2.667,2
Mg0.4 Mn0.6 O3 Ti1,3
Na2 S5,5
Br5 Cd1 Cs3,5
Au0.85 Ga2 Pd0.15,2
Mg0.5 S2 Zn1.5,2
Cu0.75 Pt0.25,1
Co0.22 Mo1 O4 Zn0.78,18
Ag16 I12 O7 P2,10
Au6.09 Sr2 Zn2.91,3
Al0.47 Fe0.53,1
Fe1 Mn2.02 Na1.862 O12 P3,12
Co1 K2 S2,3
Au1.254 Si0.746 Yb1,2
Cu2.4 Fe0.6 O7.5 Sr2 Y1,7
Mn2 Tm1,3
Fe1.824 Mn0.176 O3,2
Fe6.5 O35 V11.5,20
Al0.909 Cr2 Si0.091,2
Ba0.185 La0.815 Mn1 O3,3
Al0.1 B1 Fe0.702 Mg1.988 O5 Ti0.21,10
Er1 Ni5 Si3,9
H4 Fe2 Mg3 O20 Se6,18
Mn2 Na2 S3,8
H4 As6 Mg7 O24,20
O1.9 Sc0.09 Yb0.108 Zr0.801,2
Cl6 Cs2 U1,3
Cu1.2 Mg1 Ni0.8,2
Ca3.576 Ga16 O32 Pb4.424,9
Gd1 Ni2 Sn2,5
Cu2 Mg3 Na2 O30 Si12,8
Mg1.2 Ni1 Y3.8,5
Cu1.38 Mg1.62 O8 P2,7
La1 Mn0.5 O3 Rh0.5,4
Al8.922 Ca1 Fe4.078 O19,11
Nb0.14 O9 Te1.86 V2,7
H3 Co1 O5 P1,10
B2 Lu0.95 V0.05,2
Cu1 O6 S2 Tl2,6
Cu1 Na2 O10 Si4,17
B3 Fe1 Gd2,4
As4 Ti2 W3,3
Al0.6 Pr1 Zn0.4,2
Al7.64 Gd1 Mn4.36,4
Co1 Ni1 Y1,2
Fe2 Mo1 P12,8
H16 Na2 O10,14
Ag0.23 Ge0.54 Sb0.23 Te1,2
B305.51 Si8.443,17
Dy1 Se2,3
Al8 Cu4 Er1,4
Co1 Na0.79 O2,4
H1.2 Ca1 O4.6 S1,13
Cr2 Ti0.5 Zr0.5,3
Gd4 Ge6 Zn5,15
Al0.119 Ca0.553 Fe0.15 Mg1.087 Na0.118 O6 Si1.973,6
Bi2.12 O9 Sr0.82 Ta2,8
C1 H6 Cs1 I4 N3 Pb1,20
Ce0.9 O4 P1 U0.1,6
H12 B3 Y1,6
Pr1 Rh1,2
La1 Rb1 S4 Si1,6
C4 H4 Na5 O14 Sc1,9
Mg35.12 O112 Sc2.92 Si36.24,20
C10 H11 N1 O8,16
Er0.2 Ho0.8 Mn1 O3,7
Fe1.42 Li0.16 O4 P1,8
Au2 Hf1,2
Cl10 Fe2 W2,9
H3 Na1 Ni1,3
H2 Ta1,2
Eu1.8 Fe0.2 O7 Ti2,4
H3 Al1 B1 Na1 O10 P2,11
Co0.32 Fe0.32 Te1,2
Ga4.77 Ge0.252 La3 O14 Si0.876,7
Cd0.395 Fe2 O9 Pb0.395 Sr4,9
Cs1 F4 Nb1 O2 Zn1,3
C0.2 Ag0.1 Cu0.9 Mn3 N0.8,3
Er1 Rh5,3
Al0.99 Fe15.52 Nd2 Ti0.49,5
Ce0.5 K0.5 O3 Ti1,3
Ca0.01 Co1 Na0.609 O2,4
Nb6 Se8 Sn1,4
Mg1 Ni6 Si6,5
C1 Fe2 O9 Sr4,10
Li2 Pr1 Sb2,5
Co3 Ni2 Y1,3
Ho0.5 O2 Pa0.5,2
H0.87 Ce1 Fe11.04 Ti0.96,5
Cr1 O3 Sc1,4
Pb1 Sr1 Zn1,3
H5 Cs3 Mg1,5
C1 N2 O2 Yb2,4
Co12 O19 Sr1,11
I6 Pt2,5
Er3 Fe1 Si3,7
C2 H59 N2 Ni6.5 O82 P2 W15,20
Ba2 Cl7 Eu1,10
C4 H8 Na1 O12 Y1,20
In2 La1 Ni3,5
C4 Ba1 Ce2 F1 Na1 O12,8
B1 Co2.6 Fe1.4 Nd1,5
Ba1 Cl1 F5 Sn2,9
Bi0.94 Ca2.06 Fe3.97 O12 V1.03,4
Na2 O8 P1 W1 Yb1,8
Co0.6 Ga0.8 Ni0.6,2
Co2.63 O3.96 Zn0.37,3
As1 Co0.1 Fe0.9 La1 O1,4
C0.981 Ti1,2
Co0.7 Fe0.3 La0.7 O3 Sr0.3,3
Gd4.6 N0.8 O11.7 Si3,7
Cu1.08 P3 Si3.92,2
C0.03335 Mo0.667 Re0.667 Ru0.667,2
Ba3 Ca2 F1 O12 P3,7
H30 Cl4 Co2 N10 O4,20
P1 Pt1 Sm1,3
Fe1 Ge4 Mn1 O12 Y1,5
Fe1 La0.884 O3.916 Sr1.094,4
Cs4 S11 Ta2,17
Ca1 In0.1 O3 Zr0.9,4
Mn1.54 Ni0.46 O4,2
H8 O10 Sr1 V2,20
H10 N3 Nd1 O11 S3,20
B1 Mn0.16 W1.84,2
H3 Na1 O6 Se2,8
In1 K5 Pb8,6
C1.5 Fe17 Tb2,6
Al1.94 Ce1 Ge0.06,2
Ge5.1 Mg9,20
H12 Cl2 N4 Pt1,6
Co0.1 Mn0.9 P1,2
Fe2 Na3 Se4,6
Ag0.016 Bi0.016 K0.456 Na0.492 Nb0.896 O3 Sb0.064 Zr0.04,4
Ca2 Mg1 O6 Os1,6
In0.5 Mn1 Pd2 Sn0.5,3
N1 Nd3 Tl1,3
Ru0.75 V0.25,1
Bi0.5 Ce2.001 Cu2.5 Nd0.999 O11 Sr2,9
Cr1 Te2 Tl1,3
Al1 K0.8 Na0.15 O4 Si1,5
As0.5 Co1 Sb0.5,2
Ce1 La1 Ni4,2
Er1 In2 Sn1,2
H12 F6 Ni1 O6 Sn2,14
Br31 Mo9 Rb11.83 Se1,8
Fe1 Ti1 U1,2
As2 Co3 O8,8
Co2 Mn1 Sb1,3
Ce0.35 Fe3.95 Ga1.04 Gd2.65 O12 V0.01,4
C2 H17.384 K0.154 Mg2 N1.846 O16 P2,20
Co0.1 Ge1 Pd0.9 U1,3
Bi2.112 Fe1.099 O17.52 W4.235,4
Al0.3 Fe0.7 O3 Tb1,4
Ca2 O14 V4 Zn2,20
K2 O3 Pb2,3
In5.124 K0.876 S7,13
Fe2 Sn1 V1,3
Ce0.5 O2 U0.5,2
C9 H1 N1 O10 W2,12
Ag0.65 Bi0.85 Br6 Cs2 Sn0.33,4
Al6.8 Mn10.2 Tb2,5
As1.5 Na1 O12 P1.5 Zr2,5
Ba1.583 Cl0.336 Cu3 Na0.211 O6.87 Y1,9
Li15 Si4,3
C1 Si3 Tm5,4
Ca0.81 Cu2 O7 Sr2 Tl1.19,7
La0.62 Li0.18 O3 Ti1,9
K10 Mn4 S17 Sn4,8
Ce1 Pt2 Si2,5
C3.75 H3.5 Al1 O7.75,7
S1 Ta1,2
Ca2 Nb2 O7,20
Al1 V1 Zr1,3
I12 La6.033 Li0.967 Os1,5
As1.67 Ge0.33 Zr1,3
C8 H18 N4 Nd2 O20,20
Ho1.8 Mo4 Nd0.2 O15,11
Mn1 O14 Sr3 V4,12
Bi1.5 Nd0.5 O6.938 Ru2,4
As1 Pd5 Tl1,4
Ce1 Cu12 La1,6
Nb0.28 Ta0.72 Te4,2
Dy1 Te6 U1,4
Pt4 Yb5,6
Ce1 In4 Pt1,5
Ca0.47 Cr0.03 Ho0.53 Mn0.97 O3,4
Fe34.458 Ga16.26 Yb6.141,7
Co3 La4 O10,8
Hf3 N2,4
Gd0.2 Ge1 Ti1 Y0.8,3
Al1 F5 Yb1,14
As4 Cl7 Hg6 Mo1,6
Ni2 Pr3 Sn7,7
Ca15 N30 O10 Si20,17
Ru1 Se1 Te1,2
C1 Cs1 Li1 O3,6
Co1 In2 Se4,3
H2 Na2 O7 P2,8
C18 H64 N7 O48 V19,20
H2 Li1 O7 Sc1 Se2,20
Au2 Ga2 Sr1,5
Al0.8 Fe1 Rh0.2,2
La0.65 Mn1 O3 Pb0.35,3
Gd3 N1 Te3,7
O6 Rh1 Sr3 Zn1,4
C3 Ca1.5 F1 Mn0.5 Na3 O9,18
H4 Cl6 Cu2 O4 Pb4,6
H7 Fe1 Na3,7
Fe1 Ge2 Li0.46 Na0.54 O6,6
Li2 O12 P3 Ti2,10
Cl15 Zr6,4
Ba2 Cu1 O6.026 Tl1.912,7
C2 Hf1 U1,2
Al4 Co1 Ni2,3
Nd1 Si1.41,5
Hf1.47 K1.93 Mn0.53 O12 P3,9
Fe1 Mo1 O7 Sr3,6
Ba4 Cu6 Nd2 Ni1 O15,16
C0.342 H2.25 Ca9.55 Mg0.05 Na0.214 O25.908 P5.658,8
I3 Mn1 Tl1,5
In9.11 Ni3.89,4
Cr1 Fe3 Zr2,3
Fe2.719 O4 Si0.281,3
Ba1 Ga0.18 Sn0.82,2
B2 Ce1 Cl1 O4,8
Ce1 Ni0.2 Si1.8,2
Nb1 Si0.5 Te2,4
Cd1 Cr2 S3 Se1,3
Ba0.98 Cu1 O2,13
La3 O11 Ru3,6
C2 Cl1 K1 Na22 O42 S9,19
Cu1 In1 O2,3
Fe1 Ga1 O4 Zn1,3
Cl2 Mn3 O9.92 Sb2.08 V1.92,11
Gd0.88 Se1,4
B4 Tm1,4
Cu2 Mg1 Nd2,3
Al6.25 Au5.75 Sr1,7
Li0.092 Mn1.8 O4 Ti0.2,3
Co17 Er0.8 Pr1.2,5
Bi1 S2 Tl1,2
Cl6 Cs1 Sb1,8
Al1.54 Ir0.46 Nb1,3
Ni1 O3 Pr0.95 Sr0.05,4
Ag3 F8,6
O9 Pb0.98 Sr1.02 V3,10
Mo1 O3 Sr1,3
Bi0.75 O1.356 Sr0.25,6
Ba8 Ga21.95 Ge24.05,5
As2 Bi1 Cs3 S8,12
O2 Pb0.958,2
Mo4.24 O16 Pb3.76,6
H4 Mn10 Na2.29 O38 Si11 V1,20
Ga0.82 Mn0.08 Nb3.1,2
Ge1 Nd1 Si1,3
Li0.65 Ni1.05 O2,3
Bi1 Br1 Se1,3
Gd1 Ge3 Ni1,5
H0.82 Ca1 F2.18 K1,4
Cu6 Fe1 S8 Sn2,7
Cu2 La1.9 O5.95 Sr1.1,5
Mn0.487 Re0.513,4
Ca0.5 La0.5 Mn0.5 O3 Ti0.5,4
K0.8 Mg0.4 O4 Ti1.6,4
Er1 Fe10 N1 V2,5
C5 H11 Co1 N1 O6,8
Ga0.7 Ni3 Ti0.3,2
Ce1 Co8 Mn4,4
Bi1 Mn0.7 O3 Sc0.3,6
C2 Ce1 Ni1,3
Sr1 Zn1,2
Ba2 Dy1 Ga1 Te5,9
K1 Li3 O30 Si12 Zr2,7
Fe2.1 Nb0.9,3
B1 Ge0.3 Mo1.7,3
O12 Pb3 Si3 Tb2,6
Ca1.73 F2 Ga2.46 Mg4.53 Na0.86 O22 Si6.28,14
Al1 B1 Mg1 O4,6
Fe1 Mn1 O3.945 Yb0.963,4
Ca8.13 In1 O28 P7 Pb0.87,17
Bi1.102 Ca0.899 O6.889 Ru2,4
Ge2 O7 Sr2 Zn1,6
Cu0.428 Li2.572 N1,3
Bi1 Cl1 Cu3 O8 Te2,9
Co4 Sn1 U1,3
Ni1 Si3 Sm3,4
Au3 Cu2 Pr1,3
Cu5 Sr1,3
Ce2 Ni7,7
Eu5.74 Ge12 Li4 Sr2.26,6
Ba1 O5 Pr2 Zn1,5
Al0.4 Ga2.6 Y1,2
B2 Nd0.5 Rh3,6
H14 O23 P4 Zn6,20
Bi9 Cl8 Cu9 S16,19
Na0.33 O5 V2,11
Ge4 Hf3.62 Ho1.38,5
Ge1 La1 Mn1,3
Bi1 La2 O2,3
Fe2 Na9 O7,18
Ge2 Mn2 Sm1,3
Bi1.82 Cl0.156 Pb1.15 S3.584 Se0.262,7
H0.06 Fe1 Ti1,3
C16 H6 Co1 N10,17
Mn0.28 Se1 Zn0.72,2
Au13.69 Ca3.05 Ge5.31,11
C3 Sm2,2
Ca0.4 O3 Ru1 Sr0.6,4
Ba1 Ce0.9 Gd0.1 O2.95,4
Cu1 O2.02 Pr0.17 Sr0.83,3
Ba1 Ce0.4 O2.94 Sc0.2 Zr0.4,4
La3 Nb1 O10 W1,11
Au1 Gd1,2
In1 Rb1 Se4 Sn1,14
Co0.6 Fe1.4 La0.3 O7 Sr2.7,6
Cr1 S8 Tl1 V4,8
Fe1.15 P1 Ti0.85,4
Cu1 In1 Te4 Zn2,2
Ba2 Cu3 Nd0.5 O7 Pr0.5,8
Ge4 Na4 O13 Sc2,20
Cr6 Gd1 Ge6,5
Mn1 O3 Pr0.475 Sr0.525,4
Fe2.1 Ga0.9 O4,3
C2 H11 N1 O8 P2 U1,20
Al1 Y1 Zn1,3
Mo3 Na3.4 O12 Zn1.3,12
Al1 Ce3 Cr1 S7,6
Cs3 Eu1 Ge3 O9,18
Rh4 Sn13 Th3,4
Fe1 Se0.1 Te0.9,2
As1 Ti0.43 V0.57,2
Re3 Si5 Sm2,6
Cu1.14 Mo2 O9 Zn1.86,14
Ba1 Be1 O4 Si1,6
Se2 Ta0.5 Ti0.5,2
Ba4 Cu6.74 Ho2 O14.82,16
Mn0.0625 O2 Sn0.9375,2
H2 O9 Si2 Zn4,8
C21 Co6 O19,20
Cr2 Mn1 O4,3
Al1 K0.203 Na0.75 O4 Si1,12
Al11 Mg1 Nd1 O19,11
Ga1 Pd2 Pr1,3
Ce0.5 Nd0.5 O4 V1,3
Ge4 Se1.2 Te2.8,4
Bi24.452 O39.87 Si1.15 V0.398,5
Cl3 Mo1 N1,10
C2 B50,8
Co4.5 Gd6,5
Fe15 Si2 Tm2,6
Nb1 Sb1 Sn1,2
Be3 F9 K1 Zn1,5
Cu1 S7 Si1 Sm3,6
Fe0.4 Ir0.4 Li1 O2,3
Eu2 Na2 O10 Ti3,8
As2 Ni4 Yb1,3
Ca10.82 Sb9.86 Sm0.18,9
As2 Mg2 Zn1,3
Al11.4 Ce2 Mn5.6,5
C5 F6 O5 Re2,20
As2 Fe2 Na0.37 Sr0.63,3
H32 Mn3 O32 P4 Ru2,20
Co0.5 Ni0.5 S1 Sb1,3
Cr0.025 O3 V1.975,2
Ge1 I1 O6 Rb1,4
Bi1 I1 In2 Se4,8
H12 F12 K2 Ni1 O6 Zr2,18
C8 B2 Hg1 N8,6
H2 Ca3 Pb1,4
Al10.2 La0.4 Mg0.73 Na0.27 O16.74,13
C1 Ni1.5 Ta3 V1.5,4
H6 F1 Na1 O6 Te1,7
Pu5 Rh4,6
C12 Bi4 Co4 O12,6
Ho2 Ni7,7
Ba0.4 Fe0.08 La0.6 Mn0.92 O3,3
As1 Be1 Li1,3
Ba0.7 Cu1 O5 Sr0.3 Y2,7
Mg0.01 O5 V2,5
Ni10 Zn42,4
Co2.34 Zn10.63,4
C0.8 As2.2 Cr6,4
Eu2 Ir1 Mg1 O6,6
Hg1 Mo6 S4 Se4,4
Al43 Cr4 Lu6,10
Al4 Fe7 Lu1 Ti1,4
Ba2 Cu3 O6.35 Y1,9
Al0.4 Cu0.6 Ni3,1
Cd0.36 Cr2 Cu0.64 O4,3
Al0.93 Ca1 Mg1.07,5
C2 H8 I3 N1 Sn1,15
C32 Fe21 Pr62 Si16,20
Fe4 P2 Zr1,3
As1.481 Hf1 Si0.519,3
Hg4 S6 Si1,11
Pd2 Tb4.86,4
P1 Sm1,2
Li0.09 Mn0.91 Te1,2
B3.51 Ba7 F3.47 O10.53,14
Al7.6 Er1 Fe4.4,4
O12 Rb2 Se4 Zn3,20
Br1 O4 Tb1 W1,14
O4 Tb0.5 V1 Y0.5,3
B4 Gd1 Os1,6
Al1 Nd1,2
Ni2 Sm0.937,9
H12 Cl2 Ni1 O12,6
Fe1 Ge2 Li0.54 Na0.46 O6,10
H2 F3 K2 Mn3 O11 P3,20
Cr2 Mn3 O12 Si3,4
C2 B2 Be1,7
Co1 Ga3 Ho8,6
Ba0.3 Mn1 Nd0.7 O3,4
Ba2 Cu2.7 O6.971 Pr1 Zn0.3,9
Bi21.467 Na1.533 O42 V4,20
Nd0.6 Y0.4,2
Ba2 Fe8 Ni3 O22 Sb2,11
Na5 O6 Re1,6
Er1 Fe1 Mn1 O4,4
Al1 Na0.883 O4 Si1,12
H1 Mn1 O9 Sr2 V2,15
Na2 O4 Ru1,14
Al1.625 Co0.375 Tb1,2
Ge3 Mg5.5 Ni4.5 O16,9
C5 H8 Fe1 N6 O5 Sr1,17
Eu1 Ge3 Rh1,4
H10.5 Al1 F0.5 O9.5 S1,20
Al5 Ba5 Pb1,6
Mg1.65 Ni1.35 O8 P2,7
Ba6 Na2 Nb2 O17 V2,11
Cr0.5 Li1.167 Mn0.333 O2,3
Al3 B4 Ho1 O12,7
Ca1 Cd4.05 Hg1.95,8
Cu10.782 Hg1.218 Sb4 Se13,5
La1 Sn2,4
Ga1.2 Na1.24 Se4 Sn0.81,13
B4 Cr1 Dy1,6
Ag3 Au1 S1 Se1,3
K2 Mg2 O7 Si2,5
Cr1 Lu4 S7,7
Cu2 I2 P8 Se3,10
Co5 O14.45 Sr6,8
Ba1 O3 Sn0.05 Ti0.94,5
Cu1 Li2 Mo3 O12 Zn1,12
Hg1 Na1,3
Ba0.45 O3 Sr0.55 Ti1,3
B12 Cs2 I12,10
N9 O27 Pr2 Rb3,9
Mo1 N2 Nb1,2
O7 Sn2 Tm2,4
Ba2 Ca2 Cu3.12 Hg1.128 O10 Tl0.752,9
H18 I2 Mn1 N6,4
La2 S5 Si1,8
Na2 Pt4 Se6,6
Au4.58 Zn8.12,9
Li3 Mo3 O12 Ti0.75,12
Ba2 Cu2.73 Ni0.27 O6.98 Y1,9
Fe4 Rb8 S10,11
B4 La5 N9,14
C0.05 Re1,2
Fe0.905 Na0.895 O2 Si0.095,8
Ag1 Er1 Sn1,2
Al0.85 Cu2 Mn1 Sn0.15,3
Ca0.008 Cr0.176 Fe0.176 Mg1.463 Mn0.176 O4 Si1,6
Al0.2 Mn2 Ta0.8,3
B2 Cd1 O6 Zn2,5
B1 Fe13.5 Ge0.5 Nd2,9
Nd1 Te1.851,20
H2 As1 K1 O4,4
Cd1 Ga2 O4,3
B2 Ca0.67 Pt3,3
Mg1.2 Mn1 Ni4.8 O8,4
Mo0.93 N1,4
As1 Cl1 Cu5.5 O10 V1,16
C1 H3 K1 N2 O1 S1,9
Ge2.16 La2.12 Mn1,15
Cd1.2 Mn0.8 Se1.6 Te0.4,2
Ca1 Cs1 O9 P3,10
Cr1 S7 Yb4,7
Ni1 O4 Se1,4
Al3 Ce1 Pd1,3
Ge0.33 S2 Ta1,3
Ba3 Ge3 O14 Te1 Zn2,7
Al22 Cd0.9638 Na0.5124 O34.22,14
Ir2 Sn1 U2,4
Li0.98 Mn2 O3.94,3
Cr0.2 Fe0.8 Nd1 O3,4
Eu1 O4 P1 Rb1,6
  H3.4 Al6.98 B3 Ca0.01 F0.038 Fe1.365 K0.006 Mg0.61 Mn0.054 Na0.45 O30.962 Si5.95 Ti0.027 V0.003 Zn0.012,14
Al0.6 Mn1.4 Y1,2
Ba0.52 Ca1.82 Cu3.1 Hg0.45 O8.31 Pb0.45 Sr1.66,9
B1 Cs0.35 K0.65 O6 Si2,4
Ni5.225 Zn41.8,10
Ag1 K2 Nb1 S4,4
Fe2 Y1,2
Pd4 Se1,2
Fe1.88 Mo0.12 Zr1,2
Ga1.85 Lu1 Ni0.15,2
Ag4 N2 O2 S1,9
Al8.58 Ga1.75 K1.67 Mg0.22 O17,11
Bi3.041 Mo2 O12 Sc0.959,10
Na7.2 O24 W6 Zn2.4,20
Li2 N6 Si2 Sr4,8
Dy5 Ge3,3
Nd0.5 Te0.5,1
Cl2 O7 Pr2 Ta2,7
Nd1 O4 Os1,12
As0.995 Ga0.995 Ge0.01,2
Al6 Br2 Na8 O24 Si6,5
Cr0.02 O3 V1.98,2
Al0.58 Ba1.47 Ca0.53 Cu2.42 La1 O6.68,7
B3 O6 Sm1,6
Cd1 Cs1 In1 Te3,13
H2 O3 Se1,6
Co2 Er2.5 Si7,12
I1 Li1 Mo1 O6,9
As4 Ba1 Cu8,4
Ge0.08 Pb0.92 Se1,2
Bi0.5 F2 K0.5,3
Na1 O4 P1 Zn1,7
Pt1 Sb1 Y1,3
Ho1 Te3,4
Al2.24 Ba1.12 O16 Ti5.76,4
Ce2 Rh15 Si7,7
Mn2 S4 Si1,6
Ca0.1 Ce0.9 O1.9,2
Cr0.15 Ti0.8 V0.05,1
Al1 Ho1 O3,4
Lu1 Mn1 Sn2,9
Fe2 Pr0.5 Y0.5,2
Ca3 Ce0.67 Na12 O28 P4 Si4,20
In0.97 Ir2 Sc1.03,3
Fe0.9 P1 W0.1,2
H4 Ag1 N1 S4 W1,5
C4 H16 F12 Mg1 N2 O16 S4,20
Ba2 Cu3 Gd0.5 O7 Y0.5,8
C1 Li1 N1,3
Gd1.6 Nd0.4 O7 Zr2,4
Ag2 Ba1 Se4 Sn1,4
Co7 Mg44,14
Cd1 Co1 Dy4,5
Fe0.96 Mo0.04,1
H10 Ce2 O17 S3,16
La0.69 Mn0.62 O3 Pb0.31 Ti0.38,4
Au5 Tb3 Zn1,9
Ge2 Mn2 U1,3
Fe4 Ho1.2 Si9.9,5
Cu1 Fe7 La3 Mn22 O72 Si12,20
Al17 Tb2,6
Al1.059 O8 Rb0.811 Si3.003,8
Ba6 Cu1 Mn4 O15,9
H4 Cu1 Na2 O8 Se2,9
Cr2 Li3 O12 P3,20
Ce1 Na8 O18 Si6,8
Ba1 Ca1 Co2.9 O7 Zn1.1,7
As1 Ga1 Pd5,4
Cu0.916 Ge0.049 Zn0.035,1
Er7 I12 Ir1,5
O3 Pu2,2
Bi2.3 Na0.5 Nb2 Nd0.2 O9,8
Ba1 Ce1 Cu1 Se3,6
Cs2 F5 K1 O1 Zr1,4
B1 Cs0.28 K0.66 O5.98 Si2,4
Na2 O3 S2,7
B2 Fe1 Ir2.15 Ru2.85 Ti2,5
Ag12 Al14 Ba1 Sr1,3
B16 Gd10 Si3.68,6
Se4 Zr2.46,4
Al3.84 Ca0.04 Mg0.16 Na3.96 O24 Si8,6
Ba0.6 O6 Os1 Sr1.4 Y1,5
C1 H4 N4 O2,11
C1 Cl4 N1 O1 Sb1,7
Co2 Ni1 Se4,4
Ni2 Si1 Zn3,3
Ag1 Rb2 Se4 V1,4
Ba2.875 O5.875 U1,17
H1 F2 Fe2 O3 P1,6
Ca0.5 Co1 Ir1 La1.5 O6,6
Pd2 Sn1 U1,4
Ce1 Cr1 Ge3,3
Ga1 Gd1 Pd2,3
F1.998 K0.666 Th0.333,2
Ag2 Gd1,2
Ga1 Ru1,2
Al1 N1 Ti3,3
C1.68 Ba9.28 F1.2 O29.04 P6,12
Hg3 Na8,7
Al1 Ba8.5 Cl2 Cr5 O24,7
Bi0.8 Ca0.2 O1.19,5
I1 Ni2 Pr2,3
B1 Mg2.95 N3,5
Dy5 Ge10 Ir4,7
C7 H12 N2 Nd2 O17,20
Fe0.22 Ge1 Mg0.78 O3,4
Hf1 O1 S1,3
Ni1 Sn1 Ti1,3
Ca1 Li2 Si1,3
Ca4 Mg12.75 Zn29.25,11
La4 Mg1 Ru1,5
Ag0.94 Li8.06 O29 P8 V3,12
In1 La2 Ni2,5
Al1 Rh1 Th0.2 U0.8,4
As1 Ru1 Se1,3
Fe1 O2.61 Pr0.5 Sr0.5,3
I12 Zr6,3
As3 Ba0.05 Ca4.92 Cl0.47 F0.11 Mn0.06 O12,9
Ba0.2 Ca0.13 La0.57 Mn1 Nd0.1 O3,4
O5 Rb2 Ti2,5
Ni49 P33 Sm25,20
Al7.85 Na7.85 O32 Si8.15,20
Ir1 Tm3,3
O2 Ti0.992,2
Cr11 K3 S18,17
Be5 Pt1,3
Ce0.8 Co5 Hf0.2,3
Cu1 Ge1 La1,2
Ce1 Rh2 Si1,4
Hg45 Pr11,18
Li1 O32 W8 Y5,12
Na0.841 Tl1,2
Fe3 Ho1,5
Fe0.75 Mo1 O6 Sr2 V0.25,5
C1.5 I5 La4,8
H1 Al1 Ba1.077 O4 Sr1.923,5
Li1 Lu1 O8 W2,7
Ce0.28 Ga2 Li0.72,4
Nd2.666 S3.999,2
Ce0.85 Ru2 Si2 U0.15,3
B6 O0.76,3
Ho11 Sn10,9
Os1.28 Ru1.72 Si5 Sm2,6
As2 Ca1 Cu1 O7,11
Cu31 S16,20
