formula,target
Ga3 K2,3.42
Ga0.8 La1 Mg0.2 O2.9,6.83
Ce4 O4 S3,6.08
Ho0.963 Ni2,10.13
Cs1 O12 P3 Ti2,3.46
Ge2 Rh1 Zr1,8.6
Ba2 Ca1 O6 U1,6.57
H3.5 Na2 Nb1 O13.25 Si4,2.72
H1.34 Ca1 O4.67 S1,2.8
As1 K0.78 Mo1 Na0.22 O6,4.12
H1.8 Eu0.2 O26 Sr9.8 V6,4.13
Ca9 O28 P7 Tb1,3.34
Cl1 N5 S5,2.13
Nd2.67 S4,6.95
Fe0.195 Mg1.805 O4 Si1,3.34
Dy1 Ni0.91 Sn2,8.81
Ba2 Cu3 La1 O8,6.73
Co1 Er6 Te2,9.59
La1.29 Mn0.46 Ni4.25,8.31
Bi1.1 Mn0.97 S4 Sb0.92,5.22
H9 Al2 Cl1.167 O7,2.21
As1 N2 U2,11.23
C6 H34 B26 Co2 Cs2 O1,1.87
Ge4 K4,2.84
Cr0.2 Fe0.8 La0.4 O3 Sr0.6,6.0
H5 Cr1 O5 P1,2.39
Co0.5 La0.5 O6 Ru1.5 Sr1.5,6.54
Co1 Ho1 Sn1,9.45
Mn1 Nd0.35 O3 Sr0.65,6.24
H4 F3 Mn1 N1 O3 P1,2.76
Ba1 S5 Sn2,4.41
Ca7.68 Eu0.08 La1 Mn0.24 O28 P7 Zn1,3.55
Li1.12 Mn1.88 O4,4.18
Ge0.2 Se0.8 Sn0.8 Te0.2,6.17
H3 Cl1 Mg0.86 Ni1.14 O3,3.03
Bi16.32 Co8.9 O40,7.16
C8 H24 Cl6 N2 U1,1.8
Cr0.6 Fe10.8 O19 Sr1 Zn0.6,5.12
Ba2 Cu1.1 O5.996 Tl1.9,7.94
O57 Pb21 Si18,6.56
Mn1 Ni3 Si1 Sm1,7.72
Li3.06 Mg1.94 O6 Ru1,4.04
H10.4 Al5 Na1.25 Nd1.25 O29.2 Si7,1.74
H0.2 K1 Mg0.9 O3 P1,1.26
Ca3 Ga2 N4,4.21
Li2 Mo2 O11 P2,3.55
Cs1 Fe1 Mo3 O12 Zr0.5,3.93
Al0.1 Ca0.28 Fe0.72 K0.8 Li0.9 Mg1.84 Mn0.85 Na2.93 O24 Si8 Ti0.6,3.3
H10 Mg1 O10 Se2,2.46
H22 Ca9 O32 Si6,2.32
Al43 W4 Yb6,5.26
Ce1 Ge2,7.37
Ba2 Cu2.9 La1 O6.82,6.48
Ag7 Nb1 S6,5.97
H40 Co1 K5 O60 W12,4.35
Co2 Dy0.3 Ho0.3 Tb0.4,9.99
B0.64 Se1.36 Zr2,6.8
Cs1 Ge1 S5 Ta1,4.36
B4 Ba2.95 Bi1.26 Eu0.79 O12,5.86
Cu0.125 Mn0.75 O3 Ti0.125 Y1,5.11
Mn3 Zr1,7.29
Ca0.9 Fe0.155 Mg0.845 Na0.183 O6 Si2,3.34
Co2 Cu1.75 Mo3 O12,4.89
Cd1 Pd5 Se1,10.73
K2 Re3 Se6,6.97
Ge0.7 Sb0.2 Se0.5 Te0.5,5.97
Eu2 Ni2 O9 Sr2 Tl1,7.5
Cu8.3 Fe2.7 S12 Sn1.94,4.62
Co7 Gd2,9.13
Al1 Er1 Ni4,8.46
Ce0.58 Cu2 Eu1.8 O10.024 Ru0.92 Sr1.7,6.96
Co1.13 Fe1.9 O4,5.3
Ca1.15 Ge3 Na3.7 O9,3.43
Al0.06 K0.02 O1 Si0.44,1.68
F4 K1 Sb1,3.68
H3 O3 Tm1,6.55
Er1 O9 P3,3.64
H191 K28 Li5 O276 P8 W48,3.85
Al1 Bi3 O11 Sb2,8.49
Ba3 Ge1 S4 Te1,4.6
La0.5625 Li0.3125 Mo1 O4,4.77
Ba0.2 La1.8 Mg1 O6 Ti0.9 W0.1,6.2
Al2 Ho0.5 Nd0.5,5.62
Mn1 Ni2 Sn1,8.72
B3 Gd2 Na3 O9,4.88
Ba1 O3 Sn0.5 Zr0.5,6.68
Al0.01 Ca0.01 Fe0.35 Mg1.64 O4 Si0.99,3.42
Fe3 In1 O6,5.87
K2 O12 Te3 Th1,5.6
H20 Fe0.032 Mg0.968 O22 P2 U2,3.22
La1.18 Se9.18 V5.63,2.11
Ce0.92 Mo6 Se8,7.23
Au4 Ga4 Na1.11,9.83
Bi2 O6 Ru2,8.93
H12.6 Cs2 Fe0.96 Na1.08 O30.3 P6 Zn6,3.49
Al1.699 Cr0.03 Mg1.271 O4,3.57
C1 H4 N2 O1,1.32
Dy2 O7 Sn2,7.97
Ir0.88 Mo2.12,13.49
Cd6 Pr1,8.41
Ge1.6 Th1,9.96
Fe2 Si0.2 Zr0.8,7.29
Cu1 Mn0.3 S4 Ti1.7,3.79
H3.234 Al6.567 B3 Ca0.016 F0.301 Fe1.047 K0.015 Mg1.305 Na0.684 O30.699 Si6 Ti0.054,3.12
Br1 F1 Pb1,7.67
F1 K2 O10 Sc1 Si4,2.68
O6 Tb1 V1 W1,7.71
B1 Cs1 F4,3.36
Gd11 Ge8 In2,8.2
Al0.94 La1 Ni4.07,7.39
C2 H6 Co1 N2 O3 S2,1.88
Ge1 Lu1 Pd2,10.95
Ce1 Cu0.862 O1 S1,6.26
Pd1 Th1,11.58
C18 H39 Na1 Ni1 O30 U3,2.35
Ba8 Cu4.8 Si41.2,3.85
Fe3.32 Ge33 U34,11.86
B5 Nd1 O10 Zn1,4.51
Nb0.5 Ni1 O6 V1.5,5.05
Bi1.8 Dy0.2 O7 Ru2,8.83
Ge1 Hf2,12.51
O6.75 Pb2 Re2,10.49
Ce2.61 La0.969 O12 Sr4.421 Zn1.002,5.76
Al0.6 Fe1.4 Y1,5.75
Fe1.9 Gd0.1 Ni0.5 O4 Zn0.5,5.66
C2 H2 Cl2 K2 O5 Pt1,3.27
Al0.5 La0.5 O3 Pb0.5 Ti0.5,7.41
Ge1 Ta2.73 V0.27,14.33
As2 F12 N2 S3,2.97
Am1 B6,7.33
Nb1 O4 Rh1,6.42
Ho3.36 In4.64 S12,5.48
B6 La1 Ni12,7.66
As3 F18 Gd1 O6.5 S3.25,3.05
Ca1 Co1 Nd1 O4,6.14
Ba3 Ir2 Nd1 O9,7.95
Li53.33 N32 Ti10.67,2.42
H1 F2 Fe2 O12 P3 Sr2,3.68
Cl2.07 La0.07 Sr0.93,3.21
Er1 Mo6 Se8,7.55
Ca5.164 F0.959 O11.523 P2.892,3.16
Al0.45 In1.55 Sr1,5.37
Mg0.98 Nd3.94 Ni1.08,6.43
Bi1 Ca1 N1 O5,5.13
H15 Cl9 Co1 Hg3 N5,3.71
O4 Os1,5.17
B2 Ir0.38 W0.52,11.3
H8 Ni1 O12 Re2,3.88
Ni2 Sc3 Si3,4.42
C2 H12 Cl6 N2 Na1 Ru1,2.15
Cu2.666 Se3.999 Sn1.333,5.81
Dy1 Fe10.5 V1.5,7.99
H3 Al1 Ca0.12 Fe9.1 K0.874 Mg1.1 Mn3.68 Na4.752 O50 P12,3.53
Ca8.884 F2 La1.116 O24 P5 Si1,3.47
B8 Ca2 Li4 O16,2.63
O2 Tb1,8.92
Gd1 Pd2 Si1,9.36
Co0.73 Ge1 Ni0.97,8.64
H1 Ca1 Co0.877 O2.754,4.36
H1.787 Al2.868 F0.091 Fe0.08 K0.944 Li0.03 Mg0.02 Na0.054 O11.909 Rb0.008 Si3.072,2.85
Fe0.2 O4 Ti0.1503 Zn1.9 Zr0.7497,5.43
Ag1 Ga6 Na1 Te10,5.64
Fe2 Mo0.2 Zr0.8,7.73
F0.5 Li1.39 Na0.11 O5 P1 V1,2.93
La2.976 Li6.533 O11.964 Ta0.5 Zr1.5,5.4
Fe1.2 Mg1.4 O4 Sn0.4,4.59
F1.4 Na2.15 O9.6 P2 V2,3.02
Al3.6 Cr1 Si0.4,2.95
Cu2 In4 Sc5,6.09
Fe3 O10 Pr1 Sr3,5.84
Co5 O14.98 Sr6,5.46
Cr1 Ge3 La1,7.07
H81 Bi2 Na8 O110.5 Sn1.5 W20.5,4.19
Fe2.35 Li0.35 O4 Zn0.3,4.99
Ba2 Gd2 O13 Si4,5.28
Ag1 Ni0.695 O2 Sb0.305,7.15
Cd1 Nb2 O6,5.81
C0.15 Al0.39 Ca0.99 Eu0.01 N2.85 Si1.5,3.31
H0.7 F1.3 Fe0.05 Mg4.95 O8.7 Si2,3.18
H5 Fe2 Y1,5.31
C4 H6 Na2 O15 Zn3,2.74
H16 Ca1 Na2 O34 Si10 Ti2,2.38
H7 O15 P1 U3,5.13
In9 Ni4 Tb11,8.86
Ca0.2 Ce0.8 O1.8,6.17
Br2 Cs2 N2 O6 Pb1,4.41
As0.84 S2 Sb2.16,5.39
Sn0.463 Te5 U3,9.2
B4 Cu1 Li6 O10,2.57
N2 Nb1 Ta1,12.01
C8 H2 O8 Os3 S2,3.81
H4 Cl6 La2 O11 Sb6,4.04
Cu0.39 Ge0.61 P0.83 S0.17,4.37
Co1.2 Fe1.8 O3.965,5.29
Ba3 Np1 O6,7.12
Co4.5 Ho1 Ni0.5,9.16
Cr2 Si2 Te6,5.64
Fe0.4 La0.5 Mn0.6 O3 Sr0.5,6.23
Co2 Ni3 Sm1,8.78
La3 Ru1,7.0
C3 Cd1 K1 N3 O3,2.74
Eu0.005 Li2 N0.01 O3.985 Si1 Sr0.995,3.55
Al0.2 Mg1 Mn1.8 O4,4.5
Ni4 U1 Zn1,11.31
Al0.145 Ca0.11 Mg0.355 Na0.39 O3 Si1,3.31
C6 H32 Cl3 N12 O4 S6 Tc1,1.74
Ga3 Sb3 Zr10,7.36
Cu3 Sb4 Tb3,8.88
Fe0.33 Mn0.67 Na0.52 O2,3.95
C2 Fe2.5 Mn2.5,7.48
H24 Ag1 K5 Nb6 O30,3.28
C2 H2 Cu1 O4,2.58
Pd1 Pt1,16.84
Cs1 F3 Tl1,6.02
Ca1 Cu2 La1.8 O5.99 Sr0.2,6.17
Ge2 La6 Mg1 S14,4.47
Bi1 Fe13 Pr6,7.67
Ce1 P2 Ru2,8.11
Ga0.9 La1 Mn0.1 O3,7.18
Rh1 Zn1,10.24
Ce1 Cs2 O9 Si3,4.24
Al0.66 V1.32,5.03
Np1 Re2,18.39
K1 Li1 Mn1 O2,3.27
Gd4.5 N0.9 O11.4 Si3,6.16
H4 Mg0.63 Mn8.57 Na0.8 O32 Si9 V1,3.51
Co0.114 Cr0.045 Li0.5 Mn0.621 Ni0.22 O2,4.52
Dy1 Fe0.4 Ge2,8.39
H10 N1 O9 S1 V1,2.1
H1 Ba2 Cl1 Cu1 O8 V2,4.55
Fe10 Ho1 Re2,10.6
Bi0.12 Ca0.88 Mn1 O3,5.12
Fe1 O12 P3 Sn1 Sr1,3.9
Ba0.73 Mo1 O4 Sr0.27,4.83
K1 S2 Sn1,3.7
Gd3.22 Ge4 Zr1.77,7.98
N5 O4 S6,2.27
Ba2 Cu3 Gd1 O7,6.97
Cr0.02 Sn0.98 Te1,6.56
Co0.95 Fe0.05 La1 O3,7.29
Co1.11 Li0.228 Mn1 O4,4.81
As2 Ba1 Pd1,7.05
Co3 Dy0.5 Sn3,9.59
H15 Cl10.5 N2.5 O4 Re3,3.39
Cd1 Li2 Sb1,5.68
Lu2 O6.35 V2,7.48
C3 B3 Mn23,7.28
H3 Al2.1 B3 Ca0.073 Cr4.347 F0.381 Fe0.051 K0.017 Mg2.244 Na0.88 O30.618 Si5.886 Ti0.003 V0.354 Zn0.021,3.29
Eu1 Ga3.09 Mg0.91,5.94
Ba2 Ca0.785 Nb1.215 O5.88,5.76
Mo0.95 Ru0.05,10.29
Ba3 Ga3.09 O14 Si1.91 Ta1,5.53
H2 Ca1.14 Fe0.01 Mn0.85 O5 Si1,3.11
Co1 Gd0.6 La0.4 O3,7.86
Fe1 Li0.971 Ni0.029 O4 P1,3.63
B1 Cs1 Ho2 Na2 O11 P2,4.56
Ga1 Li2,2.92
Ba1 Co3.7 Ga0.3 O7 Y1,5.43
Bi1 O6 Pb2 V1,7.82
Ag0.75 Ga0.25,9.7
Co1 Ge2 Sm2,8.02
H24 B12 Br1 N3,1.35
La0.5 Li0.3 Na0.2 O3 Ti1,4.91
Co1 Ho2 Mn1 O6,8.2
Li1 O4 Sc1 Si1,3.19
Ce1 Rb1 Se1 Te1,4.94
C1 Ba9 Cl7 Li1 O28 Si10,3.85
Na3 Nb1 S4,2.49
Ba1 Fe0.425 Ir0.575 O3,7.85
Ce2 O7 Sn2,7.2
Ca1 In1 Se4 Yb1,5.36
Ba1 Cu2 Se2,6.45
In0.1 Tl0.9,11.41
Al1.887 As3 Na3 O12 Y0.111,3.85
Bi1 I3 O9,6.1
H8 Na2 Ni1 O12 S2,2.49
H3 I1 Li1 N1,2.56
Ca0.3 Cs0.015 Cu4 K1.935 O18 Pb0.7 Rb0.05 S4,3.72
H2 Mg7 O24 Si8,2.96
Gd0.2 Ho1.8 O3,8.3
Al12 Cd11 O48 Si12,2.48
Bi0.9 O4.5 Pr2.1,7.29
Hf0.96 Zr0.04,13.0
Al0.015 Fe0.985 O3 Tb1,7.65
Ba2 Gd0.82 Mn1.77 S5,4.4
Br2 Li4 O1,3.19
H36.5 Ce2 Li2.5 Mo12 Ni0.5 O60,3.41
Al1 Ba3 Br1 Se4,5.07
Ba1 Er2 F8,6.77
Ba2 Cu1 Hg1 O4.04,6.93
Ca0.5 S1 Sr0.5,3.15
Al12 O25 Sr7,3.35
C12 Rh5 Tm8,9.56
Nb0.9 Si1 V2.1,6.33
C4 H6 Br0.33 K2 N4 O3 Pt1,2.68
Eu1 Ge1 Pd1,8.26
H28 B12 Ca1 O8,1.24
H3 Al1 I3 N1,3.32
Gd1 Pd1 Zn1,9.2
Ce1 Cu2 Ge2,7.71
H2 B6.86 Ba3 F2 Na0.9 O18 Si2.14,3.92
C18 H15.9 Fe7 K1.9 N18 O8.9,1.7
F6 Li3 Sc1,2.82
Br1 I3 Pb3 S1,6.76
La1 Mn1 O6 Re1 Sr1,7.33
Cu0.5 Eu1 Si1.5,5.83
Ba0.702 Ca12 F0.46 K0.297 O26.54 S2 Si4,3.23
Ir2 O7 Y2,8.54
Pa1 Pt3,19.41
As2 Ce1 Li2,4.49
Cl2 S7 Te1,2.65
K1 Nb2 Nd1 O7,4.97
Li3.3 O12 P3 Ti2,2.89
H0.5 Bi1 K1 O3.25,5.93
Ba1 Pd5,9.79
Cs9 Fe1 O4,2.86
Ge1 Li3 Na1 O4,3.05
Hf1 O0.25,13.28
Dy4 O7 S3 Si2,6.52
Co3 Ge2 Sb0.947,8.3
Bi8 Mn4 O25.52 Sr8,7.13
B2 Cr1 Mn1,6.26
H7 F7 O4 Th2,5.35
H2 F8 Fe1.64 O2 V1.36,3.11
H7 F4 In1 N2 O1,2.97
Li0.5 Mn0.5 Ni0.5 O1.883,4.41
Ce1 Cu2 Eu1 La0.05 O10 Ru1 Sr1.95,6.76
H6 I1 K1 O9 Te1,3.57
Cu24 Ga52.67 Mg35.07,5.13
Fe0.5 La1 O6 Sb1.5,5.95
Ag0.46 Bi8.14 Cu0.92 Pb7.12 S20,7.07
Br1 O1 Sm1,6.65
H12 Cl2 Cr1 I1 N4,2.2
B2 F8 Mn1,2.98
Mn1.44 Sb0.5 Sn0.5,7.46
Cu0.3 Fe2 Mn0.7 O4,5.13
Br1 O1 Pu1,9.27
H1 Cs2 O8.5 Si2 U1,4.77
B6 Na2 O11 Zn1,2.77
Ba1 Cu5.65 S4.5,5.39
F1 Na2.96 Te1,3.43
As0.86 K2 O10 P1.14 Ti2,3.22
As19 Rh30 Sr6,9.37
Bi1.874 O6.928 Ru2,8.59
Pr1 Zn5,7.27
B2 Dy5 F9 O6,7.11
Al1.999 Fe0.111 Mg0.89 O4,3.65
Eu1 O12 P3 Sr3,4.48
Ba2 Cu3 Ho0.5 O7 Pr0.5,6.91
Au2 Hf1 In1,16.52
Ag1 Mn3 N1,7.33
Se5 Sm2 Zr1,6.96
Al0.2 Dy1 Fe2.8,8.6
Cl8 Fe1 Li6,2.31
C14 H1 Fe5 N1 O14,2.24
C12 H36 Ca1 O25 S6 W6,3.27
C1 Cr0.54 Cu2 Hg0.46 O9.88 Sr4,5.26
Li2 Pd1 Sb1,6.54
Al0.03 Fe2.003 Mg0.129 Mn0.832 O4 Zn0.007,4.9
Cr2 Fe1 S2.8 Se1.2,4.39
Ba2 Nb0.2 O6 Pr1 Sn0.8,6.72
Co0.4 Ni1.6 U1,13.46
Co0.032 Fe4.4 Ni4.568 S8,5.07
Dy2 Ga3.33,8.33
As1 Pd1.2 Pt1.8 Sr1,11.12
H7 Al2.73 Ba0.76 Ca0.19 Fe0.27 O14 P2 Sr0.1,3.38
Br1 Nb1 O8 Pb2 Se2,6.17
Ce2.67 Te4,6.99
H6 F6 O2 Zr1,2.86
P1 S1 Ta1,8.43
C7 H18 N8 O12 U1,2.36
H0.31 Ca1 F2.69 K1,2.58
K0.914 Li0.085 O3 Ta1,6.96
Ba7 Cl2 O15 Ru4,5.6
Cu0.533 Mg0.697 Mo6 S8,5.36
Ge1 Mn3 N0.75,6.94
Ge1 O5 Sc2,3.97
H5 As3 O10,3.5
As4 Cr1 Mn3,6.74
Cs2 O2,4.73
Cs4 Ge4 O20 Sb4,5.15
Er1 Ga0.2 Ge5.8 Mn6,8.1
Ba0.18 Co1 La0.82 O3,7.19
Fe0.911 O1,5.63
In2 Nd1 Pd3,9.93
H3 Co5 La1,7.3
Ba2 Mn0.51 Mo1 Nd0.49 O6,6.42
Al25.7 Au7.2 Eu3 Mn1,6.7
Co3 O14 P4 Pb1,4.77
Al0.96 In0.04 Ni3,7.48
Al8 Dy1 Mn4,4.97
O4 Sn0.45 Ti0.45 Zn2 Zr0.1,5.89
C1 H6 N6 O5,1.71
Dy1 Tl3,12.63
Al1 Ho1 Mn1,7.04
H56 Nd2 O56 V10,2.53
Li1 Sm1 Sn2,7.38
Lu5 Tl3,11.63
Ba1 Dy0.1 O3 Zr0.9,6.31
H1 Cu1 O5 S1 Tl1,5.43
Ba1 O3 Sn0.07 Ti0.93,6.13
Co3 La3.2 O18 Sr2.8 Ti3,6.23
Mn1 Na1 Se2,3.64
C4 H4 Ag2 Ca1 N4 O2,2.62
Gd5 O12 Ru2,7.59
H6 Al1 La1,3.67
H6.99 Fe3 Na0.67 O14.33 S2,3.1
C1 Cl8 Sc5,2.99
B2 Mg1 Ni6.7,7.41
Fe0.51 Ga2.49 Ti1,6.89
H2 Cs1 N1,3.71
C12 H44 Cl2 N8 Ni1 O10,1.42
O0.03 V1,6.06
La0.67 Mn0.95 O3 Sr0.33 V0.05,6.39
H11 I1 N2 O6,2.87
Cu1 O6 Pt1 Sr3,6.78
Ge4 In6 Tb11,8.42
Cs9 Nb5 O41 U8,5.95
N5 Nb1 Sr5,4.72
In0.21 O3 W1,7.19
Ba0.75 Cu1 Fe1 O5 Sr0.25 Yb1,7.3
Be13 U0.99 Zr0.01,4.36
H16 B4 Li1 Mg1 Rb1,1.19
Ca19 Mn2 O56 P14,3.13
As3 Fe2 K1.25 Ni0.88 O12,4.24
H148 Mn5 Na10 O156 W24,3.64
H30 As4 Cs3 O49 Sm1 Ta6,4.09
H4 K4 O18 Pu1 S4,3.13
Ca2 Fe1.82 Ga0.18 O5,4.07
Co1.25 Ni0.75 O6.84 Sr2.25 Y0.75,5.75
Cl12 Cs1 Nb6 O2,3.85
B2 Nb0.909,6.39
C2 F6 O6 S2 Zn1,2.69
Al2 Ca1 Cl8,1.96
H9.41 Al0.02 Ba0.7 Ca0.14 F0.59 Fe0.03 K0.21 Mn0.57 Na2.55 Nb0.63 O21.41 Si4 Sr0.28 Ti2.09,2.92
Cu0.8 Ge2.96 Pr2,7.15
Ca0.8 Na0.2 O5 Si1 Ta0.2 Ti0.8,3.9
Ba1 Fe11.5 Gd0.5 O19,5.53
Ga17 Rh10,9.1
Eu0.117 K2 Li13 Na0.764 O16 Si4,2.52
H4 O9 Re2,4.73
Cu0.3 Ni0.7 O4.048 Pr1.3 Sr0.7,6.83
Ca0.8 Fe1.8 Na0.2 O4 Ti0.2,4.72
H54.4 Al57 Mn28.5 O411.2 Si135,1.55
Sr3 Tl5,8.47
Ca1 Mn0.88 Mo0.12 O3,4.55
Al14 Ca12 O33.042,2.68
Cd2 Cr3 O12 Rb2,4.1
La1 Li1 O6 Os1 Sr1,7.06
C4 Y3,5.03
H204 Na24 O462 P12 Pr8 W102,3.68
Pd0.94 S2,4.94
Cr0.1 Fe0.63 Si0.27,6.94
Co5.2 Cu0.3 Ho1,9.75
Co2.69 Sm0.93,7.96
C255.36 H510.72 Al8 K9.24 O199.68 Si28,11.64
Fe0.74 Mn0.26 Nb2 O6,5.39
Ge2 Mn0.42 Nd1,7.52
H1 B2 O9 P2 Rb1,2.89
Cs2 O12 U2 V2,5.51
Cd1 Cl1 Ga9 K4 S16,3.24
Np1 Pt1,16.13
H12 Al1 Na1 O14 S2,2.07
H4 Cl6 K3 O2 Tl1,2.92
Be26 Ce1 La1,3.02
Nd2 Ni7 P4,7.56
Ba0.9975 Eu0.00167 Nb0.0375 O3 Ti0.925 Yb0.0375,6.1
Br5 Cs2 Mo1 O1,4.27
H45.3 Al71 Ca4.42 Ni33 O410 Si121.8,1.59
O6 Pr2 Ti1 Zn1,6.74
Co0.1 La0.73 Mn0.9 O3 Sr0.27,6.49
Eu1 S4 Sb2,5.62
Ba8 Pt3.8 Si42.2,4.51
Bi0.1 Fe1 O3 Sr0.9,5.78
B4 Fe3 O12 Pr0.55 Y0.45,4.31
Li0.67 Mg0.66 Mn1.33 O3.67,3.57
Ba1 Mn2 O8,3.83
O1 Pu1,14.15
H10 Ce2 K8 O37 S8,2.77
H48 K10 O123 P4 Sb4 W26,3.49
Al2 Ba4 O9 Zn2,5.38
Ca0.9 Fe0.5 La0.1 Mn0.5 O3,4.73
Cs1 Eu1 F3,5.21
C3 Tb0.2 Th1.8,10.35
Ge1.4 Ho1 Ni0.6,8.78
Co0.75 F6 Ni2.25 O6 Sb4,5.42
La0.213 Li0.19 O3 Sr0.597 Ti1,5.03
Ba1.9 Ca0.3 Cu3 Nd0.1 O7 Y0.7,6.2
Ce0.92 Nd0.04 O1.96 Sm0.04,7.17
Te1.78 U1,8.66
Cr1 La2 Ni1 O7.396 Sr2,6.09
Ce0.2 O4 Sr0.75 W1,6.52
H0.946 Ca0.857 Na0.285 O4.473 S1,2.73
Cr0.75 N1 V0.25,6.15
H2 B4 Ce1 Cl1 O8,3.4
Br13 Sm6,5.31
B0.94 Ba1 Cu1 Nd1 O4.88,6.34
Eu1 Si6,4.03
S4 Sm2.71,5.91
H12 Cl1 N3 O6 S2,1.73
Mo8 O10 Zn1,7.64
Bi2 Ni3 Se2,9.21
N1 O11.7 Pr4.8 Si3,5.62
Ag1 O2 Rh1,7.92
Ca1 Cd2 Pd1,6.91
H2 Al2.82 Ba0.01 Fe0.07 K0.9 Mg0.04 Na0.07 O12 Si3.02 Ti0.04,2.84
Ba1 F6 Pd1 Sr1,4.85
Al1 Ni1 Y1,5.32
H5 La1 O10 Se3,3.9
Ba0.2 Fe1 O2 Sr0.8,5.43
N2 Ni1 Sr2,4.11
Mn2 Sc1,5.66
Lu11 Te4,9.83
Ba0.2 Mn1 O3 Pr0.8,6.83
B4 Ca3.41 Ga3 O15 Sm0.02 Y0.57,4.06
H9 Ho1 O10 P2,3.23
Al0.35 Er1 Mn1.65,7.99
Bi1.5 Dy0.5 O7 Ru2,8.7
Er4 F1 Na5 O16 Si4,5.42
La5 P12 Ru19,8.95
Ba1.9 Ca0.15 Cu3 Nd0.1 O7 Y0.85,6.31
Al0.5 Cr2 Nb0.5,6.27
Fe0.75 La1 O3 Ti0.25,6.62
Bi1.1 Ca5.9 O28 Sr3 V7,3.77
La0.9 Li0.04 Mn1 Na0.06 O3,6.49
Co0.9 La1 Ni0.1 O3,7.27
Ba2 Cu3 O6.36 Y1,6.21
Br0.22 Cl0.78 Tl1,7.11
Ba1 Mn2 Nd1 O5.89,6.85
Ir1 Li1 O6 Sr3,6.22
Ba2 Ca1.842 Cu3 O8.931 Rb0.065 Tl1.093,6.41
H46 Mn2 O101 Si2 W24,4.82
Co0.75 La0.7 Mn0.25 O2.98 Sr0.3,6.74
Ge2 N6 Sr6,4.76
B1 Co9.9204 Fe4.0796 Nd2,8.15
H4 Al1 F5 O2 Zn1,3.03
Ba2 Cu3.904 Fe0.052 O7.895 Pr0.19 Y0.79,6.14
Se0.25 Sn1 Te0.75,6.47
Gd0.8 Zr0.2,7.74
Co0.07 Li0.81 Mn0.93 O2,4.5
Al0.33 S2 Ta1,7.26
Se3 Sn1 Tl2,7.27
H4 Co1 Cr4 K2 O16,2.75
Co9 In20 Tm10,9.51
As3 Cu4 K1 O12,4.81
Mn17 Ni7 Pr2,7.25
Ce1 Pb1 S8 Si2 Tb1,4.49
Co0.5 Eu0.75 Fe3.5 Sb12,7.79
H10 Na3 Np1 O10,3.56
Ge1 Li2 Mn1 S4,2.71
In1 N1 Ni3,8.91
Mn1.102 O3 Tb0.878,7.32
Na0.3 S2 Ti1,3.09
Cu1 Na1 Nb0.64 O11 Ta3.36,7.53
C6 H14 F2 Ga4 N2 O16 P4,2.78
Ba0.9 O3 Ru1 Sr0.1,7.1
P1 S4 Sn1 Tl1,4.61
C9 Co2 Fe1 O9 Te1,2.43
As6 Ca3 Fe7.705 Pt1.295,7.19
N0.87 Nb0.9 O2.13 Sr1 Ti0.1,5.7
Cd1 Se4 Tm2,6.63
Ir0.67 Na0.92 Ni0.33 O2,7.63
Ba2 Ga8 S16 Si1,3.74
C1 H5 I3 N2 Pb0.743,3.67
Cu1 Fe1 Se2,5.45
K2 P2 S6,2.11
Pt1 Si1 Tm1,12.15
Fe1 Ga0.5 Ge0.5,7.19
Ba0.16 Cr0.84 La0.84 O3 Ti0.16,6.67
C5 H14 N2 S2,1.23
Fe0.288 Li0.926 Mn0.712 O4 P1,3.52
C3 H9 I3 Pb1 S1,3.49
Al1 Ce1 O3,6.64
C2 H2 K1 Np1 O6,4.04
Ni5 Tb1,9.13
Al0.052 Cr0.912 Ta0.036,7.58
H4 F5 Fe1 Hg2 O3,5.74
Al1 Gd0.3 O3 Sm0.7,7.25
Ca2.12 O10 Sb2.99 Sm7.88,6.61
Ca9.66 Cl2 Na0.17 O24 P6 Sm0.17,3.22
Dy1 Ga3 Mn0.17,8.14
H6 Cs2 Ga6 Ge7 Na6 O30,4.06
C2 Ba5 N5 Ta1,5.87
Ca2 F2 La6 O24 Si6 Sr2,4.79
O12 P2 Pb4 S1,6.45
Mn4 Na3 O12 Te2,5.16
Ca1 Nb1.18 O11 Ta2.82,6.73
Ag1 Br1 In2 S3,5.36
C2 Ta1 V1,10.36
Co4 In0.18 Sb12,7.69
Ba2 Cu3 O6.95 Pr1,6.82
H10 O21 P2 Pb2 U3,5.66
Mg0.74 O16 Rb1.48 Ti7.26,4.02
La3 Si2,5.46
Fe2.015 Mn0.6 O4 Zn0.2,4.84
Cr0.2 Pt0.8,18.99
F1 O10 Si2.975 Y1.72,3.29
Cu1 Eu2 O4,7.91
Cl6 Cs4 Pb1,3.79
Ba3 Cu4 S9 Zr2,4.85
Ga3 Re1,9.12
Co5 P3 Tm1,8.39
B7 O13 Pb1 Sm1,4.61
Co1 Fe1 Ho1,9.71
H2 Eu1 K3 O10 Si3,3.2
C3 H22 Ca2 O22 U1,2.41
C3 Li1 Na2 O9 Yb1,3.63
Na1 O9 P3 Zn1,2.98
C1 H15 Cl2 Co1 N6 S1,1.75
Ca5 O12 Re2,5.3
Nd2 Ni2.3 Si0.7,7.77
La1.068 Mg1.86 Sn0.072,3.97
Al40 Ba17 Sr4,3.83
C4 H16 Cl2 N8 Ni1 S4,1.72
Ca0.2 Co1 Ir1 La1.8 O6,8.05
La4 O20 Te7,5.81
